47538
222887
26	32885	1
26	11728	1
26	34780	1
26	36106	1
26	42102	1
26	39505	1
26	9623	1
26	16781	1
26	661	1
26	16304	1
30879	15800	1
30879	27851	1
30879	29910	1
30879	41516	1
30879	44622	1
30879	8645	1
30879	32603	1
30879	40458	1
30879	41052	1
30879	1811	1
30879	26175	1
30879	29524	1
30879	15140	1
30879	43174	1
30879	37654	1
30879	45013	1
28	1375	1
28	41885	1
28	21786	1
28	32586	1
28	7798	1
28	719	1
29	13220	1
29	5319	1
29	4904	1
29	9910	1
29	22010	1
31	35610	1
31	16783	1
32	2279	1
33	31603	1
33	28868	1
33	23543	1
33	8756	1
33	24153	1
33	40590	1
34	4892	1
34	29028	1
34	12953	1
34	11242	1
34	46326	1
34	2860	1
34	44270	1
35	34846	1
35	32846	1
35	31477	1
35	14821	1
35	17701	1
35	36507	1
35	34901	1
35	12299	1
35	40868	1
35	331	1
36	6226	1
36	29511	1
36	36733	1
36	5614	1
36	5083	1
36	26709	1
36	20688	1
36	35455	1
36	24602	1
36	37181	1
36	44936	1
37	37348	1
37	23785	1
37	44150	1
37	6699	1
37	11658	1
37	3669	1
201	5382	1
201	2044	1
201	14123	1
201	6060	1
201	38661	1
201	33914	1
201	36863	1
201	24187	1
39	24166	1
39	14348	1
39	20651	1
39	11501	1
39	37331	1
39	3549	1
39	3067	1
39	6017	1
39	41953	1
39	27178	1
39	10514	1
39	13039	1
39	38462	1
39	43210	1
39	46900	1
41	37108	1
41	7151	1
41	11685	1
41	36084	1
41	7885	1
41	25295	1
41	5654	1
41	24747	1
41	9228	1
41	38729	1
41	32015	1
41	39264	1
41	13214	1
41	35231	1
41	1504	1
41	1751	1
41	41779	1
42	29115	1
42	11597	1
42	301	1
42	2686	1
42	9570	1
42	20989	1
42	20248	1
42	2853	1
42	5345	1
43	31834	1
43	22595	1
43	7874	1
43	11438	1
43	39695	1
43	22508	1
43	40003	1
43	26191	1
43	24622	1
43	1899	1
43	15120	1
44	37084	1
44	16253	1
44	8928	1
44	45304	1
44	20520	1
44	18455	1
44	34866	1
44	7028	1
44	45631	1
44	2071	1
44	25852	1
44	26470	1
44	13302	1
44	31186	1
44	23292	1
44	24700	1
45	22809	1
45	39053	1
45	24067	1
45	7466	1
45	25429	1
45	13258	1
45	36755	1
45	5247	1
45	41583	1
45	2493	1
45	2747	1
45	18935	1
45	1538	1
45	47217	1
45	13165	1
46	5600	1
46	5517	1
46	35849	1
47	6976	1
47	30636	1
47	19492	1
47	18401	1
47	45505	1
47	43537	1
47	18700	1
47	41241	1
47	27852	1
47	5020	1
47	31701	1
47	21888	1
47	38803	1
47	19100	1
48	14343	1
48	4609	1
48	16594	1
48	13914	1
48	1948	1
49	11476	1
49	43189	1
49	44701	1
49	36688	1
50	12434	1
50	46428	1
50	22970	1
50	27269	1
50	29209	1
50	12270	1
50	10751	1
50	41357	1
52	45086	1
52	41461	1
52	17312	1
52	33173	1
52	43103	1
52	19523	1
52	46138	1
52	13784	1
52	11564	1
52	29723	1
52	5390	1
52	16879	1
52	13924	1
52	35660	1
52	3879	1
52	35554	1
53	25737	1
53	8914	1
53	7883	1
53	31850	1
53	35280	1
53	15488	1
53	37377	1
53	17196	1
53	27740	1
53	2691	1
53	24231	1
54	44737	1
54	4411	1
54	11814	1
54	13366	1
54	37667	1
54	19620	1
55	44323	1
55	40773	1
55	39917	1
55	11549	1
55	28220	1
55	44653	1
55	36211	1
55	28809	1
55	26790	1
56	11379	1
56	12825	1
56	42312	1
56	33772	1
56	45768	1
57	861	1
57	26394	1
57	23176	1
57	30346	1
57	31627	1
57	41630	1
57	26505	1
57	35179	1
57	42582	1
57	40841	1
58	36779	1
58	31834	1
58	1281	1
58	413	1
58	38492	1
58	9260	1
58	20305	1
58	25876	1
58	42780	1
58	5235	1
58	45747	1
58	43536	1
58	26191	1
58	1381	1
58	33345	1
17151	15713	1
17151	36604	1
17151	4537	1
17151	26039	1
60	7627	1
60	11872	1
60	31355	1
60	17992	1
60	7154	1
60	44410	1
60	4888	1
60	9195	1
60	10291	1
60	11826	1
60	5904	1
60	424	1
60	11908	1
60	28805	1
60	39784	1
61	32836	1
61	32704	1
62	12209	1
62	36543	1
62	1189	1
62	25107	1
62	4457	1
62	4991	1
62	19534	1
62	13993	1
62	26284	1
62	17518	1
62	29137	1
62	3988	1
62	13441	1
62	21556	1
62	42048	1
62	17019	1
63	31035	1
63	43411	1
63	39887	1
63	37865	1
63	32635	1
63	44502	1
63	43987	1
64	2070	1
64	24548	1
64	43083	1
65	24962	1
65	2793	1
65	42545	1
65	39467	1
65	1917	1
65	18512	1
65	579	1
65	4875	1
65	17971	1
65	9295	1
65	7660	1
65	19502	1
65	18294	1
65	26582	1
65	6851	1
65	29742	1
65	46678	1
65	33311	1
65	35294	1
66	37993	1
66	34824	1
66	38845	1
66	23528	1
66	23810	1
66	2514	1
66	21453	1
66	40367	1
66	45816	1
66	45112	1
66	15767	1
66	22842	1
66	42505	1
66	19411	1
67	2684	1
67	19826	1
67	39421	1
67	45862	1
67	47467	1
67	19492	1
67	34150	1
67	36164	1
67	3973	1
68	6839	1
68	41720	1
68	24094	1
68	46274	1
68	8979	1
68	33114	1
68	31904	1
68	16493	1
68	18278	1
68	16015	1
68	24508	1
68	23953	1
68	38627	1
68	8424	1
68	17396	1
68	47046	1
68	7684	1
68	5656	1
68	34112	1
68	8439	1
68	8516	1
68	34442	1
68	21137	1
68	5551	1
69	35953	1
69	16601	1
69	12145	1
69	24743	1
69	16735	1
69	8096	1
69	13738	1
69	42537	1
69	24891	1
69	31722	1
69	33285	1
69	25068	1
69	4078	1
69	22988	1
70	36534	1
70	8067	1
70	17192	1
70	9791	1
70	4506	1
70	20119	1
70	166	1
70	32987	1
71	11893	1
71	10870	1
71	28727	1
71	20317	1
71	1409	1
71	39876	1
71	3354	1
71	37404	1
71	24301	1
71	36555	1
72	13022	1
72	35974	1
72	3418	1
72	14671	1
72	7659	1
72	23831	1
72	19868	1
72	44461	1
72	47015	1
72	24259	1
72	18556	1
72	29782	1
72	31390	1
72	19815	1
72	27186	1
72	37704	1
72	35706	1
72	17932	1
73	27768	1
73	10466	1
73	19306	1
73	7882	1
73	46236	1
73	42480	1
74	9232	1
74	9223	1
74	27782	1
74	24911	1
74	22648	1
76	25796	1
76	42422	1
76	17200	1
46780	28811	1
46780	12374	1
46780	1929	1
46780	351	1
46780	9187	1
46780	10995	1
46780	13242	1
46780	12120	1
46780	14038	1
46780	38431	1
77	7572	1
77	2081	1
77	47199	1
77	39558	1
77	24445	1
78	11553	1
78	16601	1
78	42678	1
78	32438	1
78	41163	1
78	27965	1
78	33156	1
78	45715	1
78	1476	1
78	44483	1
78	16444	1
78	25287	1
78	792	1
78	40540	1
78	19954	1
78	37631	1
79	33636	1
79	17200	1
79	36220	1
79	41751	1
79	45192	1
79	24230	1
79	14729	1
79	23798	1
79	33546	1
80	21050	1
80	12616	1
80	31013	1
80	45777	1
80	21214	1
80	19591	1
80	34177	1
80	11081	1
80	26410	1
80	28289	1
80	39915	1
80	8050	1
80	38854	1
80	43303	1
80	22343	1
80	21868	1
80	18767	1
80	10580	1
81	20575	1
81	26377	1
81	38576	1
81	36231	1
82	16665	1
82	17551	1
82	8712	1
82	35818	1
82	359	1
82	23675	1
82	42752	1
83	2649	1
83	28719	1
83	7149	1
84	23237	1
84	20185	1
84	24742	1
84	43761	1
84	25024	1
84	20702	1
84	35266	1
84	182	1
84	27761	1
84	30515	1
84	25397	1
84	43624	1
84	40029	1
84	31950	1
84	18728	1
84	26374	1
84	36711	1
84	41959	1
84	4137	1
84	28235	1
84	36670	1
85	454	1
85	10239	1
85	29882	1
85	32395	1
85	22075	1
85	26616	1
85	43754	1
85	20209	1
85	45615	1
85	30853	1
85	44317	1
85	37130	1
85	29361	1
85	25506	1
85	16954	1
85	6811	1
85	9016	1
85	1870	1
85	28562	1
85	13171	1
85	30193	1
85	45069	1
85	35845	1
85	4975	1
85	8197	1
85	15016	1
85	15728	1
85	42318	1
85	44277	1
85	662	1
85	8287	1
85	32473	1
85	8309	1
85	39961	1
85	28136	1
85	12788	1
85	33504	1
85	23932	1
85	34174	1
85	45255	1
85	21131	1
85	22302	1
85	26414	1
85	665	1
85	12009	1
85	10063	1
85	18680	1
85	898	1
85	9506	1
85	43472	1
85	41243	1
85	12347	1
85	42181	1
85	35001	1
85	818	1
85	6261	1
85	25044	1
85	15175	1
85	29515	1
85	40688	1
85	13067	1
85	18785	1
85	24130	1
86	32088	1
87	17382	1
87	33682	1
87	19287	1
87	36541	1
88	4757	1
88	34243	1
88	32001	1
88	32719	1
88	33905	1
88	45388	1
88	1058	1
88	9791	1
88	40763	1
88	4506	1
88	45018	1
89	47306	1
89	35371	1
89	40148	1
89	15181	1
89	25766	1
89	45960	1
89	17242	1
89	40388	1
89	41019	1
89	1250	1
89	17549	1
89	2139	1
89	1701	1
89	29236	1
89	36496	1
89	450	1
89	36065	1
89	41090	1
89	28994	1
89	43964	1
89	31190	1
90	39522	1
90	14941	1
90	37958	1
90	14539	1
90	3973	1
90	39188	1
90	23880	1
90	16800	1
90	13620	1
90	2660	1
90	46625	1
90	27680	1
91	40853	1
91	27258	1
91	28589	1
92	3366	1
92	36011	1
93	12850	1
93	35390	1
93	40509	1
93	13923	1
93	8202	1
93	31120	1
93	7140	1
93	46210	1
93	47095	1
93	27433	1
93	29910	1
93	41516	1
93	13729	1
93	31129	1
93	5088	1
93	44527	1
93	25209	1
93	40549	1
93	586	1
93	22917	1
93	42720	1
93	8487	1
93	27306	1
93	37083	1
94	35469	1
94	10907	1
94	4859	1
94	14319	1
94	7049	1
94	16996	1
94	23730	1
94	35632	1
94	43666	1
94	34221	1
94	26412	1
94	7482	1
94	45057	1
95	28536	1
95	45931	1
95	30547	1
95	12950	1
95	19622	1
95	3525	1
95	32122	1
95	12366	1
95	35654	1
95	1328	1
95	39311	1
95	47114	1
95	33641	1
95	41684	1
96	42632	1
96	29308	1
96	9977	1
96	40217	1
97	16553	1
97	23080	1
97	6867	1
97	31685	1
97	18953	1
97	394	1
97	13250	1
97	12956	1
97	40009	1
97	38354	1
97	20865	1
98	24723	1
98	5444	1
98	11712	1
98	22345	1
98	43911	1
98	10234	1
98	23287	1
98	29899	1
98	25086	1
98	4456	1
98	41893	1
98	40084	1
98	18655	1
98	39427	1
99	7491	1
99	29076	1
99	25151	1
99	16521	1
99	34397	1
99	13459	1
99	38387	1
99	33319	1
99	42911	1
99	1355	1
99	5559	1
99	9880	1
99	17460	1
99	11234	1
100	9303	1
100	3095	1
100	33584	1
100	47127	1
100	44192	1
100	29913	1
100	30280	1
100	2542	1
100	14990	1
100	5445	1
100	21912	1
100	9051	1
100	36056	1
100	18399	1
100	23204	1
101	43671	1
101	8371	1
101	5037	1
101	10452	1
101	47507	1
101	46738	1
101	23236	1
101	41960	1
102	31616	1
102	22697	1
102	32903	1
102	657	1
102	8067	1
102	47350	1
102	31537	1
102	23041	1
102	37493	1
102	41013	1
102	27709	1
102	41226	1
102	1330	1
102	45587	1
102	2713	1
102	17700	1
102	13911	1
102	13008	1
102	36239	1
102	38947	1
102	46660	1
102	11262	1
102	31540	1
102	17171	1
103	21145	1
103	31962	1
103	28703	1
103	35058	1
40788	11057	1
40788	22908	1
40788	16601	1
40788	36306	1
40788	10339	1
104	2887	1
104	15585	1
104	27542	1
104	1004	1
104	27142	1
104	42069	1
104	20064	1
104	19542	1
104	9852	1
104	16519	1
105	16610	1
105	4074	1
105	36069	1
105	28316	1
105	13575	1
105	14497	1
105	10123	1
105	12663	1
105	39855	1
105	15747	1
105	27454	1
106	38218	1
106	17580	1
106	46826	1
106	27632	1
106	37913	1
107	20011	1
107	5674	1
107	414	1
107	3660	1
107	12559	1
107	15240	1
107	26397	1
107	46493	1
107	13119	1
107	26761	1
107	33819	1
107	28628	1
107	18531	1
107	20033	1
107	34849	1
107	25206	1
107	33321	1
107	5159	1
107	35662	1
107	28330	1
107	29394	1
107	13920	1
108	17340	1
108	22620	1
108	4830	1
108	14377	1
108	7556	1
108	19300	1
108	44980	1
108	33885	1
108	31618	1
108	47282	1
108	45157	1
108	14790	1
108	40202	1
108	32749	1
108	23305	1
108	33774	1
109	29787	1
109	39106	1
109	11775	1
109	21622	1
109	11473	1
109	13994	1
109	30616	1
109	16476	1
109	22440	1
109	6690	1
109	19911	1
109	20993	1
109	17636	1
110	34964	1
110	12375	1
110	41222	1
111	28578	1
111	27211	1
111	8015	1
111	26388	1
111	39649	1
111	2739	1
111	8830	1
112	28579	1
112	42374	1
112	31851	1
112	37373	1
112	36773	1
113	6645	1
113	25242	1
113	31825	1
113	29085	1
113	19010	1
113	45969	1
113	38716	1
113	18541	1
113	17915	1
113	40530	1
113	11724	1
113	12567	1
113	7968	1
114	16644	1
114	44914	1
114	43738	1
114	19349	1
114	44253	1
114	42207	1
114	34210	1
114	5518	1
114	41884	1
114	31488	1
114	2334	1
114	9391	1
114	43150	1
114	33610	1
114	17769	1
114	10817	1
114	17198	1
114	24544	1
114	23503	1
115	21104	1
115	29699	1
115	3563	1
115	26435	1
115	36111	1
116	23990	1
116	11396	1
116	31346	1
116	1355	1
116	267	1
116	9827	1
116	27557	1
116	40502	1
116	39060	1
116	19018	1
116	36570	1
116	46679	1
116	12086	1
116	47295	1
116	20356	1
116	13896	1
116	18984	1
116	5342	1
116	4014	1
116	28957	1
116	33319	1
116	21178	1
116	24199	1
116	30166	1
116	13328	1
116	14593	1
116	24961	1
116	39284	1
116	9244	1
116	33369	1
116	14614	1
116	31094	1
116	43650	1
116	6053	1
116	26328	1
116	37732	1
116	37740	1
116	17418	1
116	15350	1
116	34913	1
117	25744	1
117	29018	1
117	20103	1
117	32640	1
117	44893	1
117	17615	1
117	4065	1
117	6982	1
117	29851	1
117	28983	1
117	25102	1
117	14972	1
117	5320	1
117	40225	1
117	30882	1
118	6976	1
118	20121	1
118	30128	1
118	32318	1
118	4917	1
118	24844	1
118	33397	1
118	23342	1
118	42739	1
118	5731	1
118	30636	1
118	15192	1
118	41234	1
118	20307	1
118	4014	1
118	1249	1
118	29590	1
118	44329	1
118	23602	1
118	7556	1
118	20692	1
118	40579	1
118	22114	1
118	11124	1
118	12301	1
118	26328	1
118	22266	1
118	27367	1
119	28613	1
119	38335	1
119	30298	1
119	25113	1
119	31920	1
119	6369	1
119	6973	1
119	38618	1
120	26430	1
120	43810	1
120	44012	1
120	42912	1
120	27884	1
120	14588	1
120	1819	1
120	19010	1
120	4838	1
120	35845	1
120	7127	1
120	25720	1
120	38888	1
120	34939	1
120	26879	1
120	20279	1
120	9506	1
120	37839	1
120	23101	1
120	32037	1
120	11928	1
120	18177	1
121	38190	1
122	19299	1
122	13521	1
122	29355	1
122	14504	1
122	10838	1
122	29442	1
122	1527	1
122	14122	1
122	16877	1
122	36277	1
122	1391	1
122	32378	1
122	25033	1
122	42911	1
122	47262	1
122	20009	1
122	20047	1
122	43486	1
122	38106	1
122	39847	1
122	38506	1
122	27810	1
122	13104	1
122	12326	1
124	27227	1
124	40771	1
124	28511	1
124	667	1
124	40501	1
124	13568	1
124	872	1
124	25613	1
124	37369	1
124	35799	1
744	27146	1
744	33387	1
744	4516	1
744	44537	1
744	40997	1
744	25502	1
744	20783	1
127	39284	1
127	16101	1
127	27068	1
127	7708	1
127	22241	1
127	293	1
127	35013	1
127	24529	1
127	612	1
127	7754	1
127	27502	1
127	39953	1
127	44908	1
127	29695	1
127	35245	1
129	45208	1
129	43450	1
129	30644	1
129	36344	1
129	43535	1
129	38863	1
129	12988	1
129	5716	1
129	34398	1
129	32241	1
129	43475	1
129	23807	1
129	30149	1
129	32117	1
129	15197	1
129	4228	1
129	3336	1
129	28366	1
129	26411	1
129	41256	1
130	7171	1
130	13022	1
130	19567	1
130	4287	1
130	26916	1
130	46870	1
130	35348	1
130	3649	1
130	41178	1
130	25774	1
130	15067	1
131	7807	1
131	41113	1
131	6485	1
131	24896	1
131	29910	1
131	31906	1
131	20407	1
131	9535	1
131	10361	1
131	34043	1
131	25730	1
131	22917	1
131	40181	1
131	21251	1
131	35638	1
131	31355	1
132	23609	1
132	20104	1
132	12145	1
132	24091	1
132	5059	1
132	28444	1
132	40355	1
132	2910	1
132	19168	1
132	26102	1
132	23880	1
132	30899	1
132	25047	1
132	24238	1
132	41403	1
132	26193	1
132	28265	1
132	2174	1
132	39096	1
132	40917	1
132	3224	1
132	469	1
132	6023	1
132	19616	1
132	29434	1
132	12252	1
132	38059	1
132	40756	1
132	9062	1
132	31868	1
132	41009	1
132	21125	1
132	28036	1
132	24168	1
132	27595	1
132	27302	1
132	5784	1
132	14900	1
132	25551	1
132	23152	1
132	36100	1
132	11824	1
132	8652	1
132	33094	1
132	45341	1
132	13149	1
132	5665	1
132	40536	1
132	44803	1
132	2530	1
132	22455	1
132	23148	1
132	12811	1
133	29873	1
133	42626	1
134	44014	1
134	20438	1
134	44684	1
134	6898	1
134	44303	1
134	2625	1
134	5415	1
134	5685	1
134	4331	1
135	21638	1
26221	19009	1
26221	31785	1
26221	25213	1
26221	28440	1
26221	14790	1
26221	28904	1
26221	3254	1
26221	3722	1
26221	19497	1
26221	44401	1
26221	9943	1
26221	35279	1
26221	27915	1
26221	17906	1
26221	13376	1
26221	25761	1
26221	23685	1
26221	21158	1
26221	33635	1
26221	37755	1
136	37806	1
136	21358	1
136	36517	1
136	27276	1
136	2209	1
136	19552	1
136	16562	1
136	13375	1
136	5009	1
136	1828	1
136	31274	1
137	36731	1
137	45204	1
137	13246	1
137	32024	1
36986	27412	1
36986	24462	1
36986	14580	1
36986	16129	1
36986	23348	1
36986	6777	1
138	17239	1
138	9431	1
138	38244	1
839	27074	1
839	24389	1
839	14568	1
839	2359	1
839	26826	1
839	35944	1
839	4145	1
839	40505	1
839	2000	1
839	13493	1
839	21704	1
140	8383	1
140	7422	1
140	14796	1
140	16095	1
140	13170	1
140	32871	1
140	39224	1
140	15824	1
140	17728	1
140	320	1
141	16234	1
142	45895	1
142	13722	1
142	22875	1
142	21485	1
142	18797	1
142	23708	1
142	1027	1
142	16517	1
142	19825	1
143	35082	1
143	828	1
143	37166	1
143	9760	1
143	823	1
143	32733	1
143	23916	1
143	31427	1
143	43031	1
143	7120	1
143	28124	1
143	3850	1
144	28556	1
144	38903	1
144	13781	1
144	31219	1
144	25710	1
144	23258	1
145	28681	1
145	2753	1
145	7823	1
145	45500	1
145	39422	1
145	33163	1
145	5038	1
146	34404	1
146	10200	1
146	33521	1
146	3357	1
146	3156	1
147	21648	1
147	44688	1
147	38903	1
147	33810	1
147	15277	1
147	13184	1
147	24663	1
147	39794	1
147	20208	1
147	26516	1
147	6041	1
147	2863	1
147	32429	1
148	9901	1
148	8687	1
148	4368	1
148	27970	1
148	41562	1
148	45968	1
148	5081	1
148	24844	1
148	8171	1
148	15886	1
148	1864	1
148	17994	1
148	4790	1
43884	24276	1
43884	26965	1
149	12948	1
149	33560	1
149	4568	1
149	14610	1
149	16524	1
149	37772	1
149	32172	1
149	25829	1
149	29569	1
149	8228	1
150	13127	1
151	16392	1
151	40404	1
151	19417	1
151	469	1
151	10467	1
151	32566	1
151	32971	1
152	26111	1
152	32216	1
152	4610	1
152	24902	1
152	40496	1
152	8765	1
152	1097	1
152	36202	1
152	28563	1
152	31764	1
152	1831	1
153	35599	1
153	15411	1
153	1332	1
153	18355	1
153	47366	1
153	34503	1
153	38691	1
153	42223	1
153	43576	1
154	25588	1
154	31590	1
154	34915	1
154	21224	1
154	34269	1
154	18652	1
154	30894	1
154	1735	1
154	6604	1
154	29034	1
154	41079	1
154	1117	1
154	43127	1
154	533	1
154	6739	1
154	22661	1
154	37614	1
155	33448	1
155	35788	1
155	2624	1
155	8414	1
155	32743	1
155	8576	1
155	18480	1
155	26408	1
155	19691	1
155	22036	1
155	42917	1
155	15586	1
156	19545	1
156	5294	1
156	18949	1
156	1644	1
156	8666	1
156	20053	1
156	40491	1
156	21406	1
156	43628	1
156	26202	1
156	43611	1
156	22235	1
156	11013	1
156	20581	1
156	24698	1
156	45299	1
42961	30956	1
42961	23406	1
42961	31206	1
42961	16027	1
42961	9488	1
42961	44024	1
42961	11242	1
42961	28881	1
42961	13932	1
42961	17278	1
42961	7529	1
42961	1579	1
42961	28557	1
42961	14438	1
42961	26372	1
42961	13083	1
158	16887	1
158	16226	1
158	195	1
158	27704	1
158	2527	1
158	5217	1
158	11382	1
158	30032	1
159	3601	1
159	1909	1
159	26754	1
159	35504	1
159	33563	1
159	32392	1
159	36791	1
159	36270	1
159	3382	1
159	34787	1
159	8113	1
159	14304	1
159	42802	1
159	9987	1
159	14499	1
159	41743	1
159	14950	1
159	34415	1
160	17493	1
160	24368	1
160	38645	1
160	22966	1
161	168	1
161	22115	1
161	17520	1
161	22325	1
161	27515	1
161	8577	1
162	27172	1
162	43148	1
162	2954	1
162	41251	1
162	23332	1
162	33525	1
162	20117	1
162	305	1
162	39249	1
162	22372	1
163	3560	1
163	9147	1
163	13000	1
163	42845	1
163	7812	1
163	16614	1
163	6204	1
163	3245	1
163	4931	1
163	44717	1
163	6631	1
163	40083	1
163	14829	1
164	8070	1
164	43330	1
164	11830	1
164	30542	1
164	8398	1
164	1288	1
164	24188	1
165	36729	1
166	43037	1
166	20937	1
166	43777	1
166	3721	1
166	14394	1
166	17650	1
166	19673	1
166	27751	1
166	45619	1
166	7026	1
166	39907	1
166	16832	1
166	8141	1
166	18626	1
166	26951	1
166	46438	1
167	19522	1
167	40956	1
167	7207	1
12930	8465	1
12930	45240	1
12930	35257	1
12930	3422	1
12930	3521	1
12930	29538	1
12930	41102	1
12930	30257	1
12930	33466	1
12930	16128	1
12930	30155	1
12930	43830	1
12930	45070	1
12930	31704	1
12930	39961	1
168	5350	1
168	21146	1
168	9908	1
168	35187	1
168	2359	1
168	8577	1
168	16750	1
168	22215	1
168	4841	1
168	41020	1
168	25287	1
168	31386	1
168	15433	1
169	16612	1
169	46207	1
169	12720	1
169	20944	1
169	15678	1
169	31308	1
169	18767	1
169	15713	1
170	34859	1
170	33627	1
170	13044	1
170	18774	1
170	37915	1
170	11555	1
170	12739	1
171	662	1
171	39455	1
171	34583	1
171	39067	1
171	35256	1
171	27013	1
171	18735	1
171	3932	1
171	20602	1
171	47481	1
171	26505	1
171	6489	1
171	39741	1
171	45397	1
171	23268	1
171	19975	1
171	985	1
172	13395	1
172	19842	1
172	9055	1
172	19319	1
172	3071	1
172	33116	1
173	10485	1
173	14905	1
173	16658	1
174	7390	1
174	19301	1
174	44674	1
174	31676	1
174	2115	1
174	46303	1
175	14150	1
175	43067	1
175	25160	1
175	14934	1
175	33281	1
175	24908	1
175	38755	1
175	28697	1
175	9005	1
175	14746	1
175	3893	1
175	39587	1
175	44000	1
175	36342	1
175	46511	1
177	28172	1
178	28577	1
178	44364	1
178	19090	1
178	7475	1
178	11268	1
178	8856	1
179	6062	1
180	5284	1
180	30367	1
180	8677	1
180	16267	1
180	31824	1
180	21209	1
180	44488	1
180	18078	1
180	34604	1
180	11353	1
180	41808	1
181	39660	1
181	15326	1
182	46625	1
182	1152	1
182	10881	1
182	23131	1
182	43226	1
182	24363	1
182	44343	1
182	6855	1
182	18031	1
182	26200	1
182	32539	1
182	5730	1
182	23577	1
